source,rel_type,target,source_type,target_type
C4225396,has_phenotype,C4281993,phenotype,phenotype
C4225396,has_phenotype,C4759713,phenotype,phenotype
C4225396,has_phenotype,C5539400,phenotype,phenotype
C0040015,is_a,C0005779,phenotype,phenotype
C0040015,has_phenotype,C0040015,phenotype,phenotype
C0040015,has_phenotype,C4022611,phenotype,phenotype
C0334588,is_a,C0017636,phenotype,phenotype
C0334588,has_phenotype,C0151786,phenotype,phenotype
C2749283,has_phenotype,C0026827,phenotype,phenotype
C2749283,has_phenotype,C0085632,phenotype,phenotype
C2749283,has_phenotype,C5539400,phenotype,phenotype
C2749283,has_annotated,3073,phenotype,protein
GO:0016835,is_a,GO:0016829,function,function
C4509918,has_phenotype,C0003507,phenotype,phenotype
C4509918,has_phenotype,C0005745,phenotype,phenotype
C4509918,has_phenotype,C0037268,phenotype,phenotype
C4509918,has_phenotype,C0040961,phenotype,phenotype
C4509918,has_phenotype,C0426415,phenotype,phenotype
C4509918,has_phenotype,C0857379,phenotype,phenotype
C4509918,has_phenotype,C1861324,phenotype,phenotype
C4509918,has_phenotype,C3714756,phenotype,phenotype
C0751918,has_phenotype,C0026827,phenotype,phenotype
C0751918,has_phenotype,C0037822,phenotype,phenotype
C0751918,has_phenotype,C1855996,phenotype,phenotype
C0751918,has_phenotype,C3714756,phenotype,phenotype
C0751918,has_phenotype,C3806482,phenotype,phenotype
C0751918,has_phenotype,C5539400,phenotype,phenotype
C0751918,has_annotated,4001,phenotype,protein
C0339085,has_phenotype,C0005745,phenotype,phenotype
C0339085,has_phenotype,C4025884,phenotype,phenotype
C0234629,has_annotated,6870,phenotype,protein
C0234629,has_annotated,57096,phenotype,protein
C0234629,has_annotated,2779,phenotype,protein
C0234629,has_annotated,83394,phenotype,protein
C0234629,has_annotated,7439,phenotype,protein
C0234629,has_annotated,10371,phenotype,protein
C0234629,has_annotated,6011,phenotype,protein
C0234629,has_annotated,7287,phenotype,protein
C0234629,has_annotated,167691,phenotype,protein
C0234629,has_annotated,9364,phenotype,protein
C0234629,has_annotated,3000,phenotype,protein
C0234629,has_annotated,5146,phenotype,protein
GO:0055085,is_a,GO:0009987,function,function
C1854301,has_annotated,57190,phenotype,protein
C1854301,has_annotated,4208,phenotype,protein
C1854301,has_annotated,5256,phenotype,protein
C1854301,has_annotated,55790,phenotype,protein
C1854301,has_annotated,4647,phenotype,protein
C1854301,has_annotated,2542,phenotype,protein
C1854301,has_annotated,6595,phenotype,protein
C1854301,has_annotated,6558,phenotype,protein
C1854301,has_annotated,7143,phenotype,protein
C1854301,has_annotated,6843,phenotype,protein
C1854301,has_annotated,116150,phenotype,protein
C1854301,has_annotated,25929,phenotype,protein
C1854301,has_annotated,9841,phenotype,protein
C1854301,has_annotated,10526,phenotype,protein
C1854301,has_annotated,9922,phenotype,protein
C1854301,has_annotated,6509,phenotype,protein
C1854301,has_annotated,9968,phenotype,protein
C1854301,has_annotated,3653,phenotype,protein
C1854301,has_annotated,8546,phenotype,protein
C1854301,has_annotated,9757,phenotype,protein
C1854301,has_annotated,56984,phenotype,protein
C1854301,has_annotated,26040,phenotype,protein
C1854301,has_annotated,55624,phenotype,protein
C1854301,has_annotated,3767,phenotype,protein
C1854301,has_annotated,8792,phenotype,protein
C1854301,has_annotated,2137,phenotype,protein
C1854301,has_annotated,3070,phenotype,protein
C1854301,has_annotated,26007,phenotype,protein
C1854301,has_annotated,253959,phenotype,protein
C1854301,has_annotated,64837,phenotype,protein
C1854301,has_annotated,9147,phenotype,protein
C1854301,has_annotated,26057,phenotype,protein
C1854301,has_annotated,1641,phenotype,protein
C1854301,has_annotated,27072,phenotype,protein
C1854301,has_annotated,7054,phenotype,protein
C1854301,has_annotated,23554,phenotype,protein
C1854301,has_annotated,65217,phenotype,protein
C1854301,has_annotated,9354,phenotype,protein
C1854301,has_annotated,23545,phenotype,protein
C1854301,has_annotated,1959,phenotype,protein
C1854301,has_annotated,3908,phenotype,protein
C1854301,has_annotated,91252,phenotype,protein
C1854301,has_annotated,51651,phenotype,protein
C1854301,has_annotated,4784,phenotype,protein
C1854301,has_annotated,8888,phenotype,protein
C1854301,has_annotated,116931,phenotype,protein
C1854301,has_annotated,116931,phenotype,protein
C1854301,has_annotated,487,phenotype,protein
C1854301,has_annotated,9524,phenotype,protein
C1854301,has_annotated,22880,phenotype,protein
C1854301,has_annotated,9181,phenotype,protein
C1854301,has_annotated,6616,phenotype,protein
C1854301,has_annotated,2290,phenotype,protein
C1854301,has_annotated,4141,phenotype,protein
C1854301,has_annotated,9325,phenotype,protein
C1854301,has_annotated,2239,phenotype,protein
C1854301,has_annotated,26115,phenotype,protein
1420,interacts_with,1421,protein,protein
3653,is_annotated_to,C1839758,protein,phenotype
3653,is_annotated_to,C0014877,protein,phenotype
3653,is_annotated_to,C0021359,protein,phenotype
3653,is_annotated_to,C0034012,protein,phenotype
3653,is_annotated_to,C1854301,protein,phenotype
3653,is_annotated_to,C3806482,protein,phenotype
3653,is_annotated_to,C1853237,protein,phenotype
3653,is_annotated_to,C3278401,protein,phenotype
3653,is_annotated_to,C1263846,protein,phenotype
8874,interacts_with,22843,protein,protein
8874,interacts_with,4223,protein,protein
8874,interacts_with,29079,protein,protein
8874,interacts_with,11275,protein,protein
8874,interacts_with,102724631,protein,protein
8874,interacts_with,5582,protein,protein
8874,interacts_with,57522,protein,protein
8874,interacts_with,5518,protein,protein
8874,involved_in,GO:1904424,protein,function
8874,involved_in,GO:2000394,protein,function
8874,involved_in,GO:0010763,protein,function
8874,located_in,GO:0005938,protein,function
8874,part_of,GO:0032991,protein,function
643037,located_in,GO:0036064,protein,function
DB00477,inhibitor,8647,drug,protein
DB00477,antagonist,148,drug,protein
C0035528,is_a,C0011156,phenotype,phenotype
C0035528,has_phenotype,C0001125,phenotype,phenotype
C0035528,has_phenotype,C0026827,phenotype,phenotype
C0035528,has_phenotype,C0035528,phenotype,phenotype
C0035528,has_phenotype,C5539400,phenotype,phenotype
55783,associated_with,C0010606,protein,phenotype
5450,interacts_with,90060,protein,protein
5450,interacts_with,5308,protein,protein
5450,interacts_with,3224,protein,protein
5450,interacts_with,83719,protein,protein
5450,involved_in,GO:0032755,protein,function
5450,part_of,GO:0090575,protein,function
5450,is_annotated_to,C4317107,protein,phenotype
5450,is_annotated_to,C2239176,protein,phenotype
5450,is_annotated_to,C0023892,protein,phenotype
5450,associated_with,C0008312,protein,phenotype
GO:0021594,is_a,GO:0048646,function,function
80201,interacts_with,51005,protein,protein
80201,interacts_with,5372,protein,protein
80201,is_annotated_to,C3554568,protein,phenotype
2187,interacts_with,2176,protein,protein
2187,is_annotated_to,C0004509,protein,phenotype
2187,is_annotated_to,C0005745,protein,phenotype
2187,is_annotated_to,C1384670,protein,phenotype
2187,is_annotated_to,C3714756,protein,phenotype
2187,is_annotated_to,C0015934,protein,phenotype
2187,is_annotated_to,C0018817,protein,phenotype
2187,is_annotated_to,C3164445,protein,phenotype
2187,is_annotated_to,C0014850,protein,phenotype
2187,is_annotated_to,C0266174,protein,phenotype
2187,is_annotated_to,C2936786,protein,phenotype
2187,is_annotated_to,C1834129,protein,phenotype
2187,is_annotated_to,C1298695,protein,phenotype
2187,is_annotated_to,C4021174,protein,phenotype
2187,associated_with,C1845292,protein,phenotype
2187,associated_with,C3468041,protein,phenotype
55770,interacts_with,55275,protein,protein
55770,interacts_with,6327,protein,protein
55770,involved_in,GO:0090522,protein,function
55770,located_in,GO:0090543,protein,function
55770,is_annotated_to,C0151908,protein,phenotype
55770,is_annotated_to,C1298695,protein,phenotype
8395,enables,GO:0016308,protein,function
GO:1900650,is_a,GO:1900649,function,function
GO:1900650,negatively_regulates,GO:1900563,function,function
571,involved_in,GO:0006357,protein,function
571,part_of,GO:0090575,protein,function
C2748516,has_phenotype,C0221357,phenotype,phenotype
C2748516,has_phenotype,C2748518,phenotype,phenotype
3667,interacts_with,2475,protein,protein
3667,interacts_with,57521,protein,protein
3667,interacts_with,2064,protein,protein
3667,interacts_with,26260,protein,protein
3667,interacts_with,23411,protein,protein
3667,interacts_with,208,protein,protein
3667,interacts_with,7275,protein,protein
3667,interacts_with,2242,protein,protein
3667,interacts_with,5582,protein,protein
3667,interacts_with,23235,protein,protein
3667,interacts_with,3566,protein,protein
3667,interacts_with,545,protein,protein
3667,interacts_with,487,protein,protein
3667,interacts_with,7534,protein,protein
3667,involved_in,GO:0046676,protein,function
3667,enables,GO:0030159,protein,function
C2675644,has_phenotype,C3554568,phenotype,phenotype
C2675644,has_phenotype,C3806482,phenotype,phenotype
92312,interacts_with,26986,protein,protein
DB00289,treats,C1263846,drug,phenotype
DB00289,binder,2209,drug,protein
26269,interacts_with,2475,protein,protein
GO:0002356,is_a,GO:0002352,function,function
84230,interacts_with,353174,protein,protein
84230,involved_in,GO:0045444,protein,function
84707,interacts_with,8548,protein,protein
84707,interacts_with,8548,protein,protein
84707,interacts_with,125115,protein,protein
84707,interacts_with,1039,protein,protein
84707,interacts_with,10251,protein,protein
84707,interacts_with,64978,protein,protein
84707,interacts_with,7186,protein,protein
84707,enables,GO:0005102,protein,function
C1865881,has_phenotype,C2063326,phenotype,phenotype
GO:0070955,is_a,GO:0002832,function,function
C3151468,has_phenotype,C0151908,phenotype,phenotype
C3151468,has_phenotype,C0239488,phenotype,phenotype
C3151468,has_phenotype,C0574763,phenotype,phenotype
C3151468,has_phenotype,C1832446,phenotype,phenotype
C3151468,has_phenotype,C2607947,phenotype,phenotype
GO:0018182,is_a,GO:0017003,function,function
9841,interacts_with,8548,protein,protein
9841,interacts_with,90933,protein,protein
9841,interacts_with,125115,protein,protein
9841,interacts_with,386675,protein,protein
9841,interacts_with,169841,protein,protein
9841,interacts_with,6129,protein,protein
9841,interacts_with,6132,protein,protein
9841,interacts_with,7186,protein,protein
9841,interacts_with,9204,protein,protein
9841,interacts_with,23099,protein,protein
9841,interacts_with,80821,protein,protein
9841,interacts_with,4591,protein,protein
9841,involved_in,GO:0006357,protein,function
9841,is_annotated_to,C3714756,protein,phenotype
9841,is_annotated_to,C1854301,protein,phenotype
9841,is_annotated_to,C3714745,protein,phenotype
9841,is_annotated_to,C3806482,protein,phenotype
C0405582,has_phenotype,C4025900,phenotype,phenotype
C0024507,has_phenotype,C0015934,phenotype,phenotype
C0024507,has_phenotype,C0018817,phenotype,phenotype
C0024507,has_phenotype,C0025988,phenotype,phenotype
C0024507,has_phenotype,C0040961,phenotype,phenotype
C0024507,has_phenotype,C0221210,phenotype,phenotype
C0024507,has_phenotype,C0221357,phenotype,phenotype
C0024507,has_phenotype,C0266483,phenotype,phenotype
C0024507,has_phenotype,C1567435,phenotype,phenotype
C0024507,has_phenotype,C1854301,phenotype,phenotype
C0024507,has_phenotype,C3806510,phenotype,phenotype
