geneId,diseaseId,Label
29985,C0259771,0
1964,C0220633,1
56616,C0751207,1
1187,C4274078,0
23189,C0013336,0
9401,C1849453,1
4175,C0268181,1
7812,C1857034,0
1476,C0025286,1
8556,C0543478,0
3921,C0006079,0
9235,C0036920,1
7381,C1855483,0
494328,C0033804,0
9077,C1721096,0
1144,C0751882,1
135,C0234377,1
11311,C2931351,1
128674,C0236733,1
4175,C1622434,0
847,C0030246,1
10542,C2931482,0
28,C4317009,1
5781,C3281089,0
1016,C0037769,0
467,C0342194,0
7078,C0036323,1
7001,C0029463,1
9228,C0154007,0
7681,C0024517,0
6647,C0231688,1
5173,C0242422,1
1800,C4304540,0
6336,C0027796,1
372,C0004134,1
7345,C0751527,0
6368,C0345967,1
71,C1868571,1
1588,C0014175,1
57531,C3554606,0
57178,C4021790,1
4330,C1332140,0
1289,C0022548,1
154,C0235081,1
494333,C0009171,1
5332,C1865295,1
253260,C1970386,0
27102,C0002889,1
26281,C0004093,0
406920,C1563718,0
2719,C4018871,0
7389,C3151476,0
57094,C0019621,0
213,C0007222,1
3690,C0750990,1
442911,C0035222,1
197322,C2931895,0
3576,C4225390,0
115399,C0022521,1
3762,C4310692,0
8626,C0006145,1
8821,C0750970,0
6905,C4310667,1
8974,C4539927,0
2767,C3839296,1
4126,C4310753,0
896,C2931290,0
3779,C0349255,0
54982,C0751780,1
26127,C0268293,0
6888,C4551481,0
9611,C1848533,0
2979,C0175691,0
3053,C0398626,1
4987,C0003811,1
10924,C0019147,0
3454,C0086132,1
2130,C0022387,0
6844,C1865143,0
26276,C0085179,0
3360,C0039231,1
2263,C3151406,0
5624,C2674321,1
1861,C0752201,1
57505,C4018871,0
9427,C3554415,1
53826,C0476241,0
6138,C1260899,1
59340,C0033774,1
55145,C0752200,1
407035,C0002631,0
28,C4281559,0
724025,C0149821,0
5595,C0751197,0
56978,C0751353,0
113251,C0271710,0
6794,C0152013,1
3045,C0263454,1
1235,C0020517,1
4842,C0525041,1
6750,C0751025,0
3931,C3149931,0
387733,C4551980,0
7038,C0677607,1
2245,C0041671,1
79734,C1834877,0
2348,C0752107,1
6697,C4015405,0
5443,C0024713,1
2768,C0033975,1
492,C0001430,1
85413,C0020456,0
5110,C1412000,0
5607,C1839463,0
55437,C0752207,0
7091,C0022492,0
1268,C0151779,1
7037,C0012715,1
2628,C0239761,0
1739,C3279990,0
79924,C0151744,1
2146,C0079765,1
135,C0235081,1
285203,C0265268,1
288,C2985290,1
356,C0750987,1
79633,C3809606,0
6299,C0268731,1
23203,C2673187,0
10887,C0264716,0
27286,C1845070,1
143098,C0813142,0
6555,C0027765,1
10436,C1862178,0
3561,C0085110,1
79631,C0272170,1
2077,C0555206,1
7128,C3165106,0
93649,C0410538,0
23039,C1848604,0
57526,C4748093,0
200315,C3151209,0
3485,C0242497,0
2633,C1835698,0
124512,C1846685,0
3162,C0577631,1
10586,C4225291,0
7042,C0268179,0
5350,C0206145,1
57477,C1835666,0
51360,C4016470,1
796,C0034069,1
348,C1847200,1
5914,C0600066,1
267,C0002395,1
4609,C0085413,1
90678,C1843183,1
4205,C0393610,0
8128,C3150740,0
63924,C0340552,0
4921,C0878659,1
6573,C0005684,1
1380,C3280036,0
3567,C0014324,1
51124,C2676285,0
390594,C4310626,0
4142,C1867005,0
4794,C0751887,0
7026,C4014310,1
1585,C0020428,1
6122,C2717859,0
347344,C3501611,1
23746,C1843004,0
51053,C2930930,0
2187,C1845292,1
1233,C0007570,1
857,C0271694,1
121340,C0031099,0
6595,C0010606,1
54790,C0032914,0
51088,C0393524,0
2903,C3806402,1
972,C0432416,0
1312,C0525046,1
4982,C0007282,1
3066,C1721098,1
57190,C0410207,1
8698,C1852022,0
1482,C0149630,1
6351,C0151744,1
1437,C3810350,1
51725,C1837501,0
1755,C4540179,0
6720,C0015695,1
5525,C1868597,0
2149,C0019158,1
7520,C0678306,1
4255,C3150607,0
7592,C1836326,0
5083,C4014430,0
121256,C1955860,0
100507012,C3152055,0
3638,C4692845,0
9318,C1846046,0
2657,C3151221,1
8943,C4749855,0
6569,C0033575,0
8893,C1876182,0
7098,C0019385,1
7343,C0424605,1
283234,C0023343,1
2840,C0751953,1
4436,C4733333,1
7274,C0009090,1
10653,C4275062,1
93649,C0018800,1
3845,C0851140,1
9212,C4310735,0
5816,C0949541,1
170394,C4748993,0
2811,C3277076,1
5251,C4225172,0
55830,C0242013,0
468,C0001175,0
9533,C0152423,1
3043,C0013502,1
128637,C4274118,0
51004,C3266102,1
6608,C0006118,1
5359,C0268495,0
4867,C4551559,1
79465,C1845073,0
3091,C0522631,0
3356,C0018984,1
1520,C0270755,0
6616,C0002152,1
60495,C0403555,1
2752,C0019151,1
57167,C3809609,0
5265,C0221757,1
10786,C1414216,0
4221,C4017330,1
80264,C0270685,0
27229,C0349633,0
359787,C0205852,1
116449,C0042900,1
83479,C0027645,0
337,C3809719,0
10392,C0027765,1
7439,C4748032,0
29954,C4693552,0
65084,C0017636,1
27040,C0023895,1
50486,C0743332,0
55240,C0035078,0
9274,C1845295,0
729920,C0015393,1
79147,C1851936,0
7453,C1836033,0
7498,C0524702,1
51164,C0392164,1
627,C1861063,1
563,C0037199,1
8553,C0751759,1
25844,C1853623,0
23327,C0039075,1
659,C1969343,1
5166,C2673885,0
6943,C0032290,0
84146,C4733128,0
3067,C4281559,0
5970,C0699739,0
55636,C3552553,1
8575,C0376634,1
6929,C4225252,0
59341,C0036391,1
2737,C0265306,1
54578,C0004045,0
6556,C0009324,1
54801,C0341934,0
10587,C3808802,0
7201,C0234162,0
7274,C0522345,1
4318,C0271673,1
348980,C0750937,1
63036,C3891448,0
1031,C3553607,0
9770,C0024232,1
2120,C0155003,0
5173,C0152115,1
6280,C1854275,0
23092,C1835819,0
5318,C4225227,0
2774,C0752202,1
355,C3496549,1
56267,C1866810,0
84705,C0231694,0
4313,C2350878,1
3326,C0037772,0
759,C1868619,0
54982,C0018975,1
11330,C1837822,0
6647,C0003493,1
54681,C0037315,1
8028,C0025286,1
7957,C0751783,1
3303,C0282507,1
333929,C0041341,0
9150,C2673477,0
4509,C3281234,0
51057,C2673285,0
58508,C1332347,0
7341,C1860808,0
1081,C0751195,1
56925,C3898222,0
1028,C0268731,1
215,C0398776,0
3265,C0205874,1
10765,C2752037,0
4478,C0087031,1
27071,C0020555,0
25839,C2973725,0
5727,C0812437,1
120,C0007786,1
2099,C0021364,1
1889,C1145628,1
6569,C3495427,1
3784,C1843687,1
2260,C0496956,1
81848,C3550024,0
5443,C0546878,1
1393,C0016470,0
9120,C0751192,0
6309,C3809853,0
688,C2936381,1
8405,C1096903,0
898,C0025149,1
9895,C0015708,0
6253,C1858106,1
1471,C0334610,1
89795,C0521787,0
672,C0015625,1
55745,C3280777,0
113278,C4082299,1
5828,C3542021,0
2068,C1955934,1
2189,C0026636,1
6006,C0002881,1
8824,C0009171,1
23746,C1857949,0
2176,C0020459,1
10971,C4749014,0
5962,C1970239,1
729920,C2936718,1
3110,C1855652,1
221927,C3281029,1
83716,C4085597,0
9365,C0025261,1
221895,C0014170,1
940,C0344487,0
2673,C0003756,0
728215,C0024535,0
79633,C0022679,1
7159,C3151038,0
10075,C1704423,0
655,C3150657,0
84100,C1865185,0
3440,C0035078,1
4838,C1837839,0
221496,C0266539,1
4205,C1540912,0
10290,C0410204,1
84189,C0559031,0
8913,C0752351,0
317719,C0233773,0
7189,C0265331,1
5015,C2985290,1
5742,C0085129,1
3075,C0272242,1
3040,C3841459,1
26585,C3151409,0
4143,C0006111,1
3040,C4280715,0
23355,C0003886,1
6964,C3554225,0
2810,C0026640,1
57539,C0265535,1
3304,C0024517,1
55904,C0023418,1
2185,C4551647,0
5590,C0018800,1
7371,C3150644,0
259236,C4225288,0
5550,C0750906,1
2290,C0025958,1
81562,C0014544,1
22900,C0032226,1
29015,C1842763,0
9361,C1838180,1
338442,C0042963,0
5663,C0236642,1
5743,C0007786,1
1580,C0005684,1
10107,C1838654,0
30813,C1865870,0
3856,C2678338,0
348932,C4479613,0
261734,C1846979,1
55975,C4310742,1
51082,C1839841,0
10083,C2931207,1
23321,C0750920,0
2303,C0376634,1
781,C2748542,1
25937,C0026846,1
9094,C3809768,1
100359393,C3808012,0
79641,C2700617,0
4791,C0006267,1
7535,C3540662,0
889,C4273673,0
4233,C0496905,1
442915,C0233769,0
653361,C0016045,0
25942,C0016506,0
5290,C3554518,1
3146,C4225423,0
6648,C4478940,0
3746,C2985524,0
3795,C3554575,0
107075310,C1857252,0
83449,C0011436,0
5307,C0398621,0
84216,C0730294,0
79694,C1456784,1
7048,C0376634,1
11035,C2750805,0
10841,C0162672,0
887,C1859807,0
10197,C4225208,0
2812,C0005129,1
3313,C0151744,1
8496,C3805432,0
6750,C0022116,1
26278,C0598589,1
123041,C3809634,0
9444,C2752038,0
210,C2748608,1
846,C0020437,1
406891,C0019207,1
91147,C0022679,1
478,C0338488,1
406924,C3501843,1
7428,C1704374,1
1889,C0085580,1
4566,C0796003,0
5567,C0010481,1
28444,C3554279,0
22913,C0342549,0
5327,C0004610,1
1280,C0376634,1
26249,C3541471,0
859,C0241005,1
2064,C0278600,0
7097,C0039075,0
2972,C0544855,0
55172,C2675867,1
55206,C0409959,1
3061,C0024301,0
6103,C0242383,1
23233,C0031900,0
9939,C0036420,0
58498,C0003466,0
5828,C3542026,1
57582,C0270820,1
3575,C3150607,0
1287,C1567742,1
22925,C1867774,0
27330,C0152013,1
7436,C0004352,1
29123,C4304594,1
1028,C0456483,1
406962,C0009171,1
55124,C3711370,0
26330,C0002395,1
1297,C0026760,1
51399,C4281785,0
64581,C0030486,0
7422,C0600518,1
594,C0268568,1
2176,C0005684,1
23671,C0032460,1
5328,C0242461,1
5901,C3888308,0
6135,C0279628,0
3796,C0025958,1
844,C0343047,0
4700,C0008311,0
5450,C4551769,0
8647,C4551898,1
4638,C0472387,1
25978,C0751072,1
55209,C2751802,0
79953,C0034933,0
3934,C0007570,1
2073,C0151779,1
120892,C0007134,1
10978,C4014347,1
149111,C0338489,0
1493,C0018133,1
124093,C1859405,0
5032,C0751043,0
5624,C0271708,0
1678,C0345832,0
1956,C0349566,1
4935,C0028738,1
84464,C0346153,1
8565,C0340569,0
2243,C2939186,0
7035,C0019562,0
9179,C4755264,1
57724,C3150972,0
846,C1832612,1
2115,C0206617,0
2896,C4310734,0
1581,C0020443,1
9156,C1857395,0
50484,C4511138,1
9025,C0220701,0
63982,C0751093,1
6324,C0272327,0
5915,C0544862,0
54541,C0014518,0
3611,C0039978,1
7439,C0155359,1
4514,C0268237,1
2810,C0279626,1
177,C0752347,1
30012,C1519176,0
3958,C0007621,1
112858,C4540270,1
89781,C0024115,1
2911,C0087012,1
54101,C3150411,0
51082,C2675186,0
3553,C0751510,1
283,C0031269,0
57592,C0013182,0
3315,C0038220,1
63901,C0018522,0
6919,C0751285,0
5444,C0020550,1
7037,C0000786,1
2554,C0751122,1
406995,C2675487,0
59,C0012734,0
1131,C0023890,1
29949,C1835666,0
9963,C2673198,0
2099,C0029453,1
5720,C1837229,0
2033,C0496956,1
7204,C0003546,0
51084,C1449843,0
8504,C0282527,1
10902,C3280790,0
23400,C0751415,1
56891,C0271574,0
3078,C4087273,1
3356,C0338489,1
4908,C4225218,0
3475,C1836892,0
387715,C4540040,0
286204,C0344724,0
6392,C1708353,1
4625,C0546264,1
57692,C4302263,0
286262,C2750074,0
1232,C1319853,1
5340,C1968804,1
340156,C1865366,0
3240,C0019054,1
5469,C0268312,0
472,C4748435,0
10743,C0752289,1
9639,C0036346,0
81622,C4540324,0
5591,C0342870,0
7439,C0008533,0
2064,C0017185,1
928,C0205851,1
5522,C0751663,0
6310,C0543478,0
5195,C0282525,1
1137,C0455988,0
463,C2746069,0
26576,C1866432,0
8540,C0282529,1
2138,C0018798,1
249,C0268413,1
174,C1863081,1
6103,C1834582,0
51147,C0024232,1
407018,C1704321,0
185,C0162871,1
6760,C0039101,1
25861,C0264423,0
57477,C4015643,0
5609,C1854664,0
85349,C0812437,0
847,C0004045,1
9095,C1865695,0
1906,C0038454,1
7276,C0750905,0
5149,C0155018,1
23057,C0751254,0
3156,C0339143,0
50484,C3150172,1
1747,C0152025,0
4330,C0266464,1
1636,C0020542,1
146206,C0265341,0
134430,C4316810,0
3170,C0162770,0
847,C0524702,1
109,C0011875,1
36,C3276549,0
4057,C0022408,1
4774,C0392475,0
2055,C4014291,0
51343,C0751895,0
5744,C0024115,1
3233,C1842534,0
306,C0026654,0
375790,C0751885,1
1364,C0032460,1
57419,C0729353,0
3769,C0043194,0
624,C0003873,1
1536,C3661525,1
5426,C0699791,1
4204,C0035229,1
6234,C0393691,0
5444,C0017662,1
9488,C3553449,0
157869,C0796176,0
2130,C0334584,1
10002,C2750074,0
1499,C0751958,1
23307,C0236733,1
4487,C0340968,0
22891,C1858028,0
25913,C2314896,1
2253,C0243050,1
3674,C0750988,1
10840,C1291329,0
79923,C1849453,0
317,C0339546,1
729238,C0085786,1
4149,C0699790,1
407012,C0268556,0
10681,C4310678,1
6390,C0401151,0
79868,C3553449,0
2527,C3494426,0
54800,C0410539,0
3064,C4479491,1
51635,C0007370,0
2196,C3489396,0
2161,C0040038,1
199,C3553656,0
3689,C0242597,1
9021,C3276549,0
57551,C0424605,1
5321,C0005818,1
10413,C1959588,1
8200,C0175700,1
4297,C0006413,1
3265,C0153349,1
443,C0751665,1
6279,C0026998,1
440275,C2751535,0
55729,C4693974,0
84456,C0152237,0
8074,C2677589,0
64902,C4310679,0
4642,C0524528,0
2717,C1261502,1
28952,C0086445,0
346562,C4084841,0
582,C1846130,0
387,C0265316,1
51659,C1862596,0
6812,C0014550,1
9201,C4302669,0
9968,C0220769,1
9690,C0029106,0
210,C0205834,1
10599,C0270913,0
4914,C0020071,1
23405,C4748924,1
5530,C4748872,1
4607,C0007194,1
113612,C2677637,0
7015,C0334488,1
596,C0019207,1
29127,C3810404,0
65217,C1568248,1
124093,C0030521,0
1378,C0024530,1
51601,C0034068,0
2768,C0151744,1
3815,C1112486,1
26127,C1865915,0
23658,C0023786,0
5327,C0007177,1
83879,C4316788,1
6334,C4225156,0
2902,C4693325,1
55759,C0234985,0
2776,C4479229,0
1141,C0003469,1
7012,C1866176,0
64710,C0271829,0
2641,C0020459,1
1386,C3554224,0
545,C1292778,1
3358,C0524620,1
5178,C1836860,0
84987,C4014294,0
6886,C0857501,0
4846,C0524620,1
56899,C1843292,0
3458,C0020951,1
581,C0002152,1
126,C1835905,0
4650,C2751802,0
27306,C0033975,1
5617,C2937421,1
60684,C0086651,0
657,C3714239,1
5970,C0019209,1
359948,C0004331,0
8893,C0010398,0
100151683,C1970827,0
164045,C0085215,1
126410,C1858133,1
388662,C4225395,1
6722,C0233776,0
1760,C0751358,1
129285,C4018871,1
6635,C1510502,0
26053,C0036305,0
1543,C0023976,1
23512,C0751374,1
6334,C3151462,0
51227,C0393706,1
5604,C0034535,0
2324,C4317089,1
4538,C1857332,1
10002,C4083050,0
27185,C0042035,0
2222,C4025871,1
2550,C0004352,1
1409,C1865014,0
51649,C0154874,0
4600,C4748044,0
50940,C4304832,1
154,C0234373,1
1727,C3809543,0
8847,C0432233,0
3934,C0234375,0
387,C0013575,1
6372,C0029408,1
693174,C1857574,0
3973,C3489793,1
2022,C1832940,1
27185,C0011573,1
23600,C1858328,1
480,C1847540,0
6497,C0151491,1
5423,C0024440,0
4091,C4707243,1
79366,C0521787,0
53335,C0023012,1
2932,C4749042,0
857,C2973725,1
9215,C1837229,1
282775,C1837213,0
3352,C3280939,0
407029,C0007095,1
1299,C2020284,1
3198,C1832215,1
10943,C2678484,0
3501,C0751356,1
79924,C1853354,0
2184,C4225306,0
23671,C2678248,0
5173,C0282102,0
6658,C2678223,1
9468,C1852127,0
9700,C0010606,1
8836,C0003873,1
1158,C1456784,0
241,C0751012,1
3746,C0751778,1
3239,C0014866,0
5184,C0019209,1
107,C0152264,0
170691,C0752257,0
596,C0004509,1
2911,C0016048,1
407035,C1865285,0
9050,C4722330,0
4849,C2677589,0
4254,C0024667,1
25797,C0008301,0
7100,C3551954,0
693235,C0007621,1
256297,C1850096,1
27022,C1842979,1
406997,C0205969,0
7283,C0740279,0
284207,C4022537,0
8821,C0026998,1
1493,C3151086,0
796,C0393787,1
2554,C0001969,1
4552,C0021364,1
10487,C1864721,0
9179,C4748760,0
57412,C0041671,1
60482,C0432347,0
10616,C1834523,0
6469,C1844776,0
8360,C4225257,0
219736,C4310679,0
6234,C0043094,1
773,C0520966,1
3283,C0431128,0
115352,C0040588,0
2155,C0151699,1
347733,C3553328,0
7136,C1859538,0
55505,C4510743,0
2668,C0751395,1
83992,C4706387,0
10371,C2676231,0
51491,C4748984,0
3565,C0035234,1
6648,C0024232,1
1877,C0029464,0
1728,C0002152,1
24148,C0015397,1
3785,C0008073,1
23562,C1969052,0
80714,C0376634,1
54820,C1879312,1
1785,C4551952,1
5327,C0018989,1
4577,C2931092,1
2068,C0037274,1
5947,C0038002,0
2628,C0022658,1
285489,C0686353,1
429,C0027765,1
775,C4310710,0
1717,C0851140,0
114034,C0242666,0
143187,C1862112,0
339829,C1858517,0
282996,C0340427,1
355,C0039338,1
9241,C1866656,1
9540,C4539729,0
201595,C0334287,0
55745,C0015930,0
372,C4707866,0
55145,C0752201,1
55500,C3553915,0
57619,C1327919,0
10243,C1835614,1
727,C1449646,1
80034,C4551487,0
5995,C1861065,0
10492,C1861848,0
55706,C0393559,0
10014,C0751025,0
8639,C0004044,0
4541,C0162671,1
6440,C4225402,0
57644,C4310769,0
3949,C0745103,1
6324,C2748542,1
8912,C0019025,1
27347,C0152013,1
10505,C1853124,0
117144,C0342801,0
3543,C0001768,1
10806,C0015397,1
10743,C0700201,1
6347,C0027055,1
6647,C0154682,1
8302,C0751326,0
338917,C0015397,1
2530,C0040827,0
968,C1862939,1
3855,C4310729,0
3752,C2677109,0
23184,C1864826,0
961,C0455503,0
5125,C0796059,0
196527,C1879328,0
3091,C0178540,1
5256,C3810053,0
6441,C0039239,0
55154,C4540096,1
7043,C4551955,1
3433,C0393679,0
3263,C0013221,1
7015,C1851970,1
6464,C1852502,0
324,C0017185,1
3749,C0751359,0
7367,C0751355,0
4804,C0027746,1
57582,C0393675,1
3399,C0006413,1
1915,C2750472,0
200942,C0152266,1
406971,C0019816,0
859,C0152200,0
4987,C0026552,1
4763,C0031511,1
2906,C0751918,0
2108,C4505353,1
240,C0011609,1
471,C0003873,1
4558,C3854603,0
1493,C0087031,1
6603,C2931058,0
644096,C4755252,0
6902,C0007194,1
8912,C4310756,1
1376,C1833511,1
158866,C1845142,1
10733,C4310662,0
3150,C0242596,0
7054,C0006111,1
10587,C0017612,1
55879,C0013295,0
3624,C0162557,1
2167,C0271185,0
462,C0427201,0
4780,C0022593,1
3356,C0007852,1
4524,C3160733,1
5209,C0018939,0
55777,C1850386,0
158,C3809042,0
1302,C0265282,1
259232,C1834523,1
8419,C3536983,0
384,C1842704,0
51151,C1704320,0
9120,C3550973,0
9987,C4552070,0
6234,C3810283,0
93986,C0234529,1
147685,C0343055,0
9909,C0042842,0
153,C0007193,1
120114,C0206142,0
10411,C0035585,1
142,C2936351,1
134,C2931268,0
128338,C3808107,0
3423,C1860392,0
4826,C1533587,0
7045,C1861537,0
3848,C1840299,0
8289,C0265338,1
146227,C4751597,0
1288,C3806737,1
3557,C0022658,1
407001,C1856448,0
1641,C0431375,1
4852,C0008677,1
22806,C0004096,1
120892,C0010346,1
3909,C0079683,1
54937,C3150751,0
673,C0154060,1
23133,C0455383,0
26471,C0030305,1
23229,C1136249,1
6331,C0340493,1
272,C0033958,0
4323,C0017662,0
6095,C0004352,1
835,C3553844,0
2030,C0586323,1
4891,C0023903,1
4354,C0264080,0
3553,C0162674,1
51053,C0020517,0
64864,C2750747,0
7157,C0040136,1
147372,C1852438,0
5979,C0027662,1
2892,C0796250,1
84879,C0337443,1
646960,C3151068,0
27074,C0021400,1
1630,C0152018,1
65993,C1863924,0
23360,C3279992,0
5950,C0020757,0
1822,C0750932,0
5346,C1720860,1
81603,C4693376,0
7360,C0232466,1
1678,C0015397,1
4968,C0004403,1
6281,C3888316,0
9961,C4231123,0
57817,C0085578,1
6327,C1843687,1
79801,C4722227,0
100126356,C0243038,0
196385,C2931244,0
10716,C4310689,0
7124,C0009324,1
406936,C0027719,0
242,C1336708,1
116442,C1846038,1
2908,C0009171,1
6598,C0025286,1
644076,C1866984,0
9817,C0029423,0
4001,C4225158,0
4282,C0009319,1
2194,C0205825,1
55364,C2931163,0
8890,C0393702,0
55120,C1959620,0
22941,C0040128,0
6476,C1283620,1
57194,C0002066,0
106481323,C0020440,0
472,C0007193,1
9488,C0016506,1
126306,C0032460,1
2046,C2350037,0
406915,C0018984,0
672,C0333704,1
3688,C0014175,1
7074,C1861829,0
22995,C3888239,0
50937,C1865643,0
23316,C0431128,0
8694,C3715155,0
9963,C1280768,0
6659,C0265338,1
148103,C0265343,0
7026,C0014175,1
84441,C4042784,0
3748,C0598589,1
64135,C0796126,1
84466,C3541476,1
1948,C0456891,1
89884,C0020635,1
85446,C0206160,0
6361,C4551863,0
406991,C0018799,1
2643,C0026837,1
3569,C0004096,1
50856,C0473935,0
5652,C2751641,0
9829,C2677190,0
3939,C0751071,0
776,C3553494,0
595,C0042076,1
1789,C0424230,0
1991,C0398689,0
351,C0022682,0
11236,C0007134,1
383,C0023281,1
26018,C1834372,0
2138,C1850959,0
8728,C1720859,0
255758,C0027947,0
8082,C3151411,0
3101,C0008626,0
5737,C1176475,0
7252,C4693651,0
7148,C0042510,0
672,C1336076,1
7507,C3151464,0
1,C1563709,0
1409,C1622434,0
1902,C0265354,0
51633,C0220615,0
7262,C0752305,0
4548,C0559031,1
10102,C1864840,1
7070,C1969040,0
4055,C1970250,0
9318,C2674218,0
554210,C0030305,1
26610,C0003076,1
5166,C0151744,1
1674,C0268448,0
22906,C0162568,0
1141,C0751473,1
51142,C3250443,0
6769,C0432289,0
5836,C0017919,1
3339,C1263858,0
3717,C0026640,0
406983,C3468114,0
493818,C0027404,0
3105,C0026764,1
100126335,C0007873,1
847,C0034065,1
146225,C3279840,0
55830,C4693699,0
9992,C2350878,0
92579,C1721005,0
55784,C1854107,0
1654,C0014544,1
27010,C3280866,1
4089,C0009241,1
2660,C0236033,1
56521,C0796113,0
150356,C0342543,0
54898,C4229652,0
1317,C0000768,1
501,C1522378,0
344,C0017601,0
4330,C1333989,1
79783,C1842581,0
1654,C0085409,0
7976,C0391826,0
9973,C0730295,0
348,C2936351,1
4795,C0010054,0
5081,C0752199,0
4038,C0751882,1
89910,C0268632,0
811,C0027022,1
160335,C0011053,1
23424,C3553989,0
3078,C0017661,1
4303,C3809216,0
3569,C0006625,1
10297,C4479409,0
7508,C0008625,1
2922,C2678034,0
676,C0751641,0
10318,C4014848,0
356,C0020474,1
56172,C1845144,0
2706,C0020757,1
10188,C0012739,0
6324,C0038644,1
4864,C0023895,1
54556,C0856901,0
1604,C0796218,0
9581,C4479088,1
4771,C1334271,1
51091,C4748827,0
1417,C2750061,0
23405,C0302859,1
6799,C0004403,1
2308,C0026998,1
8233,C0023434,1
57122,C0878681,0
5424,C0012243,0
406946,C0009171,1
1440,C0474366,1
57539,C0206704,0
7263,C0263372,0
4308,C1848172,1
2315,C0011616,1
131118,C4039473,1
5243,C0030569,1
6337,C2751666,1
23404,C4540367,1
3679,C0546264,1
64240,C1855465,0
8505,C4551602,0
4159,C3658267,0
5335,C0017605,0
5020,C0751117,1
3596,C0020523,1
2950,C0034642,1
54453,C4693479,0
9961,C0086431,0
7048,C0015672,1
3033,C0013415,0
2521,C3888102,1
64499,C0268312,0
2071,C0268136,1
4336,C0037019,0
80206,C0013146,1
11236,C0042870,0
3356,C0013384,1
10381,C4016070,0
8743,C0023903,1
10207,C3714240,0
847,C0042484,1
8431,C1836916,0
7249,C0393698,1
7171,C0334121,1
7827,C0017668,1
613,C0279680,1
3280,C1565951,1
2263,C1863389,1
81790,C0038015,0
26249,C2675228,0
1610,C0004352,1
2780,C0242225,1
7124,C0020649,1
2620,C0010606,1
332,C0023473,1
1415,C4540474,0
4988,C0221074,1
574411,C1840296,0
796,C2678367,0
330,C0015695,1
3651,C0233608,0
64224,C0087031,1
7498,C0018799,1
112609,C0080333,0
5328,C0751011,1
100,C4310683,0
5110,C2931258,0
57805,C0751783,0
2263,C1959582,1
91624,C2749759,0
1524,C0263454,1
26525,C0030201,0
57592,C1836672,0
5966,C0220597,1
3612,C4310619,1
2187,C1848600,1
9700,C0037917,0
89797,C0004238,1
56145,C3553887,0
2778,C0016064,1
57003,C0030552,0
152926,C0024776,1
8858,C4225341,0
7015,C0002874,1
9869,C1567426,0
3163,C1858593,0
3418,C1565489,1
1576,C1846357,0
7852,C0423712,1
4286,C0078921,1
1869,C0234378,0
672,C0677776,1
9632,C3151753,0
406946,C0007095,1
9276,C0264080,1
4841,C2678503,0
103,C0406775,1
10399,C1832162,0
2074,C0751037,1
2954,C0271574,0
3098,C4693381,0
51527,C0023470,1
4762,C0020517,0
55823,C0178417,0
7476,C1848651,1
7273,C3165106,1
2205,C0011609,1
4023,C0020557,1
4549,C0002986,0
578,C0019207,1
9990,C0231221,0
6768,C3810400,0
5395,C0035412,1
7386,C3151136,0
221,C3550963,0
238,C0085269,1
3265,C0041409,1
64131,C3892050,0
5155,C0006663,1
4194,C0265329,0
2222,C3150927,0
3456,C0027659,1
1378,C0234985,1
23312,C4539881,1
54795,C1833809,0
1628,C1856113,0
1636,C0032914,1
5184,C3280100,0
79983,C1845105,1
8913,C4225205,1
3070,C3550024,0
5149,C0751043,1
1132,C0338650,1
2118,C3266076,0
222553,C2608045,0
1776,C2750729,0
8743,C0027659,1
26037,C3553948,0
1836,C4479376,0
5106,C0162442,0
6364,C0011854,1
10516,C0242383,1
2074,C0282577,0
4615,C0014458,1
522,C4225191,0
10804,C0282160,1
204,C0085110,1
28996,C3279661,0
7157,C3279660,0
3574,C1567426,0
1288,C1839884,1
7424,C1860392,0
1119,C4049050,0
5147,C3280285,0
64419,C0015397,0
54704,C1969621,0
2706,C1691779,1
23040,C1855079,0
9702,C4014616,0
139285,C2675481,0
79705,C0546878,0
8888,C4721610,0
2023,C0029408,1
6337,C0024115,1
8001,C1839564,0
2289,C0525041,1
84839,C0035304,1
538,C0027854,1
